---SIMILARITIES VIDEO URL <-> IP BETWEEN DIFFERENT VANTAGE POINTS---
https://youtu.be/05HuTGeF5AA
                              ID                           Url                                                IP      VantagePoint
1089  2020-10-30 00:05:03.508744  https://youtu.be/b_-coMEcpPA  [173.194.188.167]                   ip-172-31-43-135
1138  2020-10-30 06:04:52.022431  https://youtu.be/b_-coMEcpPA  [173.194.188.167]                   ip-172-31-43-135
1187  2020-10-27 12:06:14.630700  https://youtu.be/b_-coMEcpPA  [74.125.169.135, 74.125.164.39]     ip-172-31-13-30
1236  2020-10-27 18:05:56.456428  https://youtu.be/b_-coMEcpPA  [74.125.169.71, 74.125.164.39]      ip-172-31-13-30
1285  2020-10-28 00:05:57.769360  https://youtu.be/b_-coMEcpPA  [74.125.169.71]                     ip-172-31-13-30
1334  2020-10-28 06:05:07.945955  https://youtu.be/b_-coMEcpPA  [74.125.169.71]                     ip-172-31-13-30
1383  2020-10-29 12:05:21.608719  https://youtu.be/b_-coMEcpPA  [74.125.169.135]                    ip-172-31-13-30
1432  2020-10-29 18:04:55.649297  https://youtu.be/b_-coMEcpPA  [74.125.169.135]                    ip-172-31-13-30
1481  2020-10-30 00:05:41.232857  https://youtu.be/b_-coMEcpPA  [74.125.169.135]                    ip-172-31-13-30
1530  2020-10-30 06:05:28.566401  https://youtu.be/b_-coMEcpPA  [74.125.169.135]                    ip-172-31-13-30
1578  2020-10-27 12:06:22.369700  https://youtu.be/b_-coMEcpPA  [173.194.49.232, 74.125.164.39]     ip-172-31-4-22
1627  2020-10-27 18:05:53.292955  https://youtu.be/b_-coMEcpPA  [173.194.49.232]                    ip-172-31-4-22
1673  2020-10-28 00:05:58.258263  https://youtu.be/b_-coMEcpPA  [173.194.49.232]                    ip-172-31-4-22
1721  2020-10-28 06:05:25.451191  https://youtu.be/b_-coMEcpPA  [74.125.96.167, 74.125.164.39]      ip-172-31-4-22
1769  2020-10-29 12:05:36.370970  https://youtu.be/b_-coMEcpPA  [74.125.96.167]                     ip-172-31-4-22
1817  2020-10-29 18:05:21.330487  https://youtu.be/b_-coMEcpPA  [74.125.96.167]                     ip-172-31-4-22
1865  2020-10-30 00:05:25.809095  https://youtu.be/b_-coMEcpPA  [74.125.96.167]                     ip-172-31-4-22
1913  2020-10-30 06:05:34.888689  https://youtu.be/b_-coMEcpPA  [173.194.49.232]                    ip-172-31-4-22


https://youtu.be/cBecTpVUFK4
                              ID                           Url                 IP      VantagePoint
6     2020-10-27 12:02:41.508810  https://youtu.be/cBecTpVUFK4  [74.125.157.7]     ip-172-31-14-163
54    2020-10-27 18:02:30.592886  https://youtu.be/cBecTpVUFK4  [74.125.157.7]     ip-172-31-14-163
103   2020-10-28 00:02:36.137862  https://youtu.be/cBecTpVUFK4  [74.125.157.7]     ip-172-31-14-163
152   2020-10-28 06:02:29.498925  https://youtu.be/cBecTpVUFK4  [74.125.157.7]     ip-172-31-14-163
201   2020-10-29 12:02:32.484126  https://youtu.be/cBecTpVUFK4  [74.125.157.7]     ip-172-31-14-163
250   2020-10-29 18:02:21.699754  https://youtu.be/cBecTpVUFK4  [74.125.157.7]     ip-172-31-14-163
299   2020-10-30 00:02:24.275764  https://youtu.be/cBecTpVUFK4  [74.125.157.7]     ip-172-31-14-163
348   2020-10-30 06:02:28.701284  https://youtu.be/cBecTpVUFK4  [74.125.157.7]     ip-172-31-14-163
397   2020-10-27 12:02:30.490363  https://youtu.be/cBecTpVUFK4  [173.194.184.104]  ip-172-31-85-175
446   2020-10-27 18:02:28.324130  https://youtu.be/cBecTpVUFK4  [173.194.184.167]  ip-172-31-85-175
495   2020-10-28 00:02:13.027512  https://youtu.be/cBecTpVUFK4  [173.194.184.104]  ip-172-31-85-175
544   2020-10-28 06:02:21.559512  https://youtu.be/cBecTpVUFK4  [173.194.184.104]  ip-172-31-85-175
593   2020-10-29 12:02:28.682607  https://youtu.be/cBecTpVUFK4  [173.194.184.104]  ip-172-31-85-175
642   2020-10-29 18:02:36.228767  https://youtu.be/cBecTpVUFK4  [173.194.184.167]  ip-172-31-85-175
691   2020-10-30 00:02:20.053852  https://youtu.be/cBecTpVUFK4  [173.194.184.167]  ip-172-31-85-175
740   2020-10-30 06:02:24.887532  https://youtu.be/cBecTpVUFK4  [173.194.184.167]  ip-172-31-85-175
789   2020-10-27 12:03:00.684670  https://youtu.be/cBecTpVUFK4  [173.194.188.7]    ip-172-31-43-135
838   2020-10-27 18:02:59.430600  https://youtu.be/cBecTpVUFK4  [173.194.151.72]   ip-172-31-43-135
887   2020-10-28 00:02:36.730326  https://youtu.be/cBecTpVUFK4  [173.194.151.72]   ip-172-31-43-135
936   2020-10-28 06:02:56.640530  https://youtu.be/cBecTpVUFK4  [173.194.151.72]   ip-172-31-43-135
985   2020-10-29 12:02:33.722411  https://youtu.be/cBecTpVUFK4  [173.194.188.7]    ip-172-31-43-135
1034  2020-10-29 18:02:56.952879  https://youtu.be/cBecTpVUFK4  [173.194.188.7]    ip-172-31-43-135
1083  2020-10-30 00:02:39.768189  https://youtu.be/cBecTpVUFK4  [173.194.188.7]    ip-172-31-43-135
1132  2020-10-30 06:02:31.940951  https://youtu.be/cBecTpVUFK4  [173.194.188.7]    ip-172-31-43-135
1181  2020-10-27 12:02:56.626333  https://youtu.be/cBecTpVUFK4  [173.194.14.71]    ip-172-31-13-30
1230  2020-10-27 18:02:53.024331  https://youtu.be/cBecTpVUFK4  [74.125.158.40]    ip-172-31-13-30
1279  2020-10-28 00:02:55.226621  https://youtu.be/cBecTpVUFK4  [173.194.14.71]    ip-172-31-13-30
1328  2020-10-28 06:02:25.164863  https://youtu.be/cBecTpVUFK4  [173.194.14.71]    ip-172-31-13-30
1377  2020-10-29 12:02:33.067664  https://youtu.be/cBecTpVUFK4  [173.194.14.71]    ip-172-31-13-30
1426  2020-10-29 18:02:30.851632  https://youtu.be/cBecTpVUFK4  [173.194.14.71]    ip-172-31-13-30
1475  2020-10-30 00:02:35.472201  https://youtu.be/cBecTpVUFK4  [74.125.158.40]    ip-172-31-13-30
1524  2020-10-30 06:02:32.852305  https://youtu.be/cBecTpVUFK4  [74.125.158.40]    ip-172-31-13-30
1573  2020-10-27 12:03:04.910821  https://youtu.be/cBecTpVUFK4  [173.194.51.136]   ip-172-31-4-22
1621  2020-10-27 18:02:45.429336  https://youtu.be/cBecTpVUFK4  [173.194.51.136]   ip-172-31-4-22
1668  2020-10-28 00:03:00.955028  https://youtu.be/cBecTpVUFK4  [173.194.51.136]   ip-172-31-4-22
1716  2020-10-28 06:02:42.565197  https://youtu.be/cBecTpVUFK4  [173.194.51.136]   ip-172-31-4-22
1764  2020-10-29 12:02:44.218275  https://youtu.be/cBecTpVUFK4  [74.125.164.7]     ip-172-31-4-22
1812  2020-10-29 18:02:27.435479  https://youtu.be/cBecTpVUFK4  [173.194.51.136]   ip-172-31-4-22
1860  2020-10-30 00:02:42.879475  https://youtu.be/cBecTpVUFK4  [74.125.164.7]     ip-172-31-4-22
1908  2020-10-30 06:02:44.830191  https://youtu.be/cBecTpVUFK4  [74.125.164.7]     ip-172-31-4-22


https://youtu.be/fMrWL5P7z-w
                              ID                           Url                                  IP      VantagePoint
29    2020-10-27 12:14:36.771316  https://youtu.be/fMrWL5P7z-w  [173.194.167.6, 173.194.12.55]      ip-172-31-14-163
78    2020-10-27 18:12:40.763267  https://youtu.be/fMrWL5P7z-w  [173.194.167.6, 173.194.12.55]      ip-172-31-14-163
127   2020-10-28 00:13:07.478365  https://youtu.be/fMrWL5P7z-w  [74.125.170.199]                    ip-172-31-14-163
176   2020-10-28 06:12:22.680452  https://youtu.be/fMrWL5P7z-w  [173.194.167.6]                     ip-172-31-14-163
225   2020-10-29 12:12:49.319812  https://youtu.be/fMrWL5P7z-w  [74.125.170.199]                    ip-172-31-14-163
274   2020-10-29 18:12:15.164606  https://youtu.be/fMrWL5P7z-w  [173.194.167.6]                     ip-172-31-14-163
323   2020-10-30 00:11:52.530981  https://youtu.be/fMrWL5P7z-w  [173.194.167.6]                     ip-172-31-14-163
372   2020-10-30 06:12:17.070597  https://youtu.be/fMrWL5P7z-w  [74.125.170.199]                    ip-172-31-14-163
421   2020-10-27 12:14:11.982210  https://youtu.be/fMrWL5P7z-w  [173.194.184.198, 173.194.162.103]  ip-172-31-85-175
470   2020-10-27 18:12:37.779075  https://youtu.be/fMrWL5P7z-w  [173.194.184.198]                   ip-172-31-85-175
519   2020-10-28 00:12:36.580213  https://youtu.be/fMrWL5P7z-w  [74.125.155.247]                    ip-172-31-85-175
568   2020-10-28 06:12:04.417496  https://youtu.be/fMrWL5P7z-w  [173.194.184.198]                   ip-172-31-85-175
617   2020-10-29 12:12:10.190570  https://youtu.be/fMrWL5P7z-w  [173.194.184.198]                   ip-172-31-85-175
666   2020-10-29 18:12:06.346511  https://youtu.be/fMrWL5P7z-w  [173.194.184.198]                   ip-172-31-85-175
715   2020-10-30 00:11:38.141706  https://youtu.be/fMrWL5P7z-w  [173.194.184.198]                   ip-172-31-85-175
764   2020-10-30 06:12:12.784606  https://youtu.be/fMrWL5P7z-w  [173.194.184.198]                   ip-172-31-85-175
813   2020-10-27 12:14:27.775495  https://youtu.be/fMrWL5P7z-w  [173.194.182.70, 74.125.11.23]      ip-172-31-43-135
862   2020-10-27 18:13:06.993399  https://youtu.be/fMrWL5P7z-w  [173.194.182.70]                    ip-172-31-43-135
911   2020-10-28 00:12:21.464879  https://youtu.be/fMrWL5P7z-w  [74.125.11.23]                      ip-172-31-43-135
960   2020-10-28 06:12:29.948925  https://youtu.be/fMrWL5P7z-w  [74.125.11.23]                      ip-172-31-43-135
1009  2020-10-29 12:12:52.910027  https://youtu.be/fMrWL5P7z-w  [74.125.11.23]                      ip-172-31-43-135
1058  2020-10-29 18:12:59.296977  https://youtu.be/fMrWL5P7z-w  [74.125.11.23]                      ip-172-31-43-135
1107  2020-10-30 00:12:11.897964  https://youtu.be/fMrWL5P7z-w  [74.125.11.23]                      ip-172-31-43-135
1156  2020-10-30 06:12:21.542727  https://youtu.be/fMrWL5P7z-w  [173.194.182.70]                    ip-172-31-43-135
1205  2020-10-27 12:16:52.539371  https://youtu.be/fMrWL5P7z-w  [74.125.169.70, 74.125.12.70]       ip-172-31-13-30
1254  2020-10-27 18:16:08.659040  https://youtu.be/fMrWL5P7z-w  [173.194.14.6, 74.125.12.70]        ip-172-31-13-30
1303  2020-10-28 00:13:53.948851  https://youtu.be/fMrWL5P7z-w  [74.125.169.70]                     ip-172-31-13-30
1352  2020-10-28 06:12:54.844206  https://youtu.be/fMrWL5P7z-w  [74.125.169.70]                     ip-172-31-13-30
1401  2020-10-29 12:12:40.270008  https://youtu.be/fMrWL5P7z-w  [173.194.14.6]                      ip-172-31-13-30
1450  2020-10-29 18:12:28.279384  https://youtu.be/fMrWL5P7z-w  [173.194.14.6]                      ip-172-31-13-30
1499  2020-10-30 00:13:20.067259  https://youtu.be/fMrWL5P7z-w  [74.125.169.70]                     ip-172-31-13-30
1548  2020-10-30 06:12:59.068142  https://youtu.be/fMrWL5P7z-w  [74.125.169.70]                     ip-172-31-13-30
1596  2020-10-27 12:16:44.437585  https://youtu.be/fMrWL5P7z-w  [173.194.22.102]                    ip-172-31-4-22
1644  2020-10-27 18:14:28.368971  https://youtu.be/fMrWL5P7z-w  [173.194.22.102]                    ip-172-31-4-22
1691  2020-10-28 00:13:38.199905  https://youtu.be/fMrWL5P7z-w  [173.194.51.38]                     ip-172-31-4-22
1739  2020-10-28 06:13:14.506521  https://youtu.be/fMrWL5P7z-w  [173.194.22.102]                    ip-172-31-4-22
1787  2020-10-29 12:13:12.524471  https://youtu.be/fMrWL5P7z-w  [173.194.22.102]                    ip-172-31-4-22
1835  2020-10-29 18:13:23.739748  https://youtu.be/fMrWL5P7z-w  [173.194.51.38]                     ip-172-31-4-22
1883  2020-10-30 00:13:10.274048  https://youtu.be/fMrWL5P7z-w  [173.194.51.38]                     ip-172-31-4-22
1931  2020-10-30 06:12:46.633199  https://youtu.be/fMrWL5P7z-w  [173.194.22.102]                    ip-172-31-4-22


https://youtu.be/k-amupfoQBE
                              ID                           Url                               IP      VantagePoint
5     2020-10-27 12:02:21.096307  https://youtu.be/k-amupfoQBE  [173.194.166.199]                ip-172-31-14-163
53    2020-10-27 18:02:07.982209  https://youtu.be/k-amupfoQBE  [173.194.166.199]                ip-172-31-14-163
102   2020-10-28 00:02:15.597452  https://youtu.be/k-amupfoQBE  [173.194.166.199]                ip-172-31-14-163
151   2020-10-28 06:02:07.248855  https://youtu.be/k-amupfoQBE  [173.194.166.199]                ip-172-31-14-163
200   2020-10-29 12:02:11.942122  https://youtu.be/k-amupfoQBE  [173.194.166.199]                ip-172-31-14-163
249   2020-10-29 18:02:00.867918  https://youtu.be/k-amupfoQBE  [74.125.170.216]                 ip-172-31-14-163
298   2020-10-30 00:02:03.623151  https://youtu.be/k-amupfoQBE  [74.125.170.216]                 ip-172-31-14-163
347   2020-10-30 06:02:08.067408  https://youtu.be/k-amupfoQBE  [74.125.170.216]                 ip-172-31-14-163
396   2020-10-27 12:02:10.084199  https://youtu.be/k-amupfoQBE  [173.194.184.8]                  ip-172-31-85-175
445   2020-10-27 18:02:07.908736  https://youtu.be/k-amupfoQBE  [173.194.184.231]                ip-172-31-85-175
494   2020-10-28 00:01:52.656720  https://youtu.be/k-amupfoQBE  [173.194.184.231]                ip-172-31-85-175
543   2020-10-28 06:02:01.169431  https://youtu.be/k-amupfoQBE  [173.194.184.8]                  ip-172-31-85-175
592   2020-10-29 12:02:08.188537  https://youtu.be/k-amupfoQBE  [173.194.184.231]                ip-172-31-85-175
641   2020-10-29 18:02:15.576794  https://youtu.be/k-amupfoQBE  [173.194.184.8]                  ip-172-31-85-175
690   2020-10-30 00:01:59.651114  https://youtu.be/k-amupfoQBE  [173.194.184.231]                ip-172-31-85-175
739   2020-10-30 06:02:04.399856  https://youtu.be/k-amupfoQBE  [173.194.184.231]                ip-172-31-85-175
788   2020-10-27 12:02:23.812297  https://youtu.be/k-amupfoQBE  [74.125.173.24, 74.125.13.130]   ip-172-31-43-135
837   2020-10-27 18:02:26.252390  https://youtu.be/k-amupfoQBE  [173.194.163.72, 74.125.13.130]  ip-172-31-43-135
886   2020-10-28 00:02:03.309244  https://youtu.be/k-amupfoQBE  [173.194.163.72, 74.125.13.130]  ip-172-31-43-135
935   2020-10-28 06:02:23.765208  https://youtu.be/k-amupfoQBE  [173.194.163.72, 74.125.13.130]  ip-172-31-43-135
984   2020-10-29 12:02:00.630144  https://youtu.be/k-amupfoQBE  [173.194.163.72, 74.125.13.130]  ip-172-31-43-135
1033  2020-10-29 18:02:24.150581  https://youtu.be/k-amupfoQBE  [173.194.163.72, 74.125.13.130]  ip-172-31-43-135
1082  2020-10-30 00:02:08.721137  https://youtu.be/k-amupfoQBE  [74.125.173.24, 74.125.13.130]   ip-172-31-43-135
1131  2020-10-30 06:02:00.836303  https://youtu.be/k-amupfoQBE  [74.125.173.24, 74.125.13.130]   ip-172-31-43-135
1180  2020-10-27 12:02:35.632189  https://youtu.be/k-amupfoQBE  [74.125.169.71]                  ip-172-31-13-30
1229  2020-10-27 18:02:32.308643  https://youtu.be/k-amupfoQBE  [173.194.14.7]                   ip-172-31-13-30
1278  2020-10-28 00:02:31.652514  https://youtu.be/k-amupfoQBE  [173.194.14.7]                   ip-172-31-13-30
1327  2020-10-28 06:02:04.315800  https://youtu.be/k-amupfoQBE  [74.125.169.71]                  ip-172-31-13-30
1376  2020-10-29 12:02:12.045713  https://youtu.be/k-amupfoQBE  [173.194.14.7]                   ip-172-31-13-30
1425  2020-10-29 18:02:10.121697  https://youtu.be/k-amupfoQBE  [74.125.169.71]                  ip-172-31-13-30
1474  2020-10-30 00:02:14.306832  https://youtu.be/k-amupfoQBE  [74.125.169.71]                  ip-172-31-13-30
1523  2020-10-30 06:02:12.077103  https://youtu.be/k-amupfoQBE  [173.194.14.7]                   ip-172-31-13-30
1572  2020-10-27 12:02:38.319784  https://youtu.be/k-amupfoQBE  [74.125.164.7]                   ip-172-31-4-22
1620  2020-10-27 18:02:22.536805  https://youtu.be/k-amupfoQBE  [173.194.51.39]                  ip-172-31-4-22
1667  2020-10-28 00:02:35.062013  https://youtu.be/k-amupfoQBE  [74.125.164.7]                   ip-172-31-4-22
1715  2020-10-28 06:02:19.228782  https://youtu.be/k-amupfoQBE  [173.194.51.39]                  ip-172-31-4-22
1763  2020-10-29 12:02:23.148540  https://youtu.be/k-amupfoQBE  [173.194.51.39]                  ip-172-31-4-22
1811  2020-10-29 18:02:04.838894  https://youtu.be/k-amupfoQBE  [173.194.51.39]                  ip-172-31-4-22
1859  2020-10-30 00:02:21.663192  https://youtu.be/k-amupfoQBE  [173.194.51.39]                  ip-172-31-4-22
1907  2020-10-30 06:02:24.279636  https://youtu.be/k-amupfoQBE  [173.194.51.39]                  ip-172-31-4-22


https://youtu.be/lPi7cQGNqcM
                              ID                           Url                                IP      VantagePoint
21    2020-10-27 12:11:01.218246  https://youtu.be/lPi7cQGNqcM  [74.125.170.184, 173.194.12.40]   ip-172-31-14-163
70    2020-10-27 18:09:41.261378  https://youtu.be/lPi7cQGNqcM  [74.125.170.184]                  ip-172-31-14-163
119   2020-10-28 00:09:56.904932  https://youtu.be/lPi7cQGNqcM  [74.125.170.184]                  ip-172-31-14-163
168   2020-10-28 06:09:24.061300  https://youtu.be/lPi7cQGNqcM  [74.125.166.200]                  ip-172-31-14-163
217   2020-10-29 12:10:00.657753  https://youtu.be/lPi7cQGNqcM  [74.125.170.184]                  ip-172-31-14-163
266   2020-10-29 18:09:18.089370  https://youtu.be/lPi7cQGNqcM  [74.125.166.200]                  ip-172-31-14-163
315   2020-10-30 00:08:52.147187  https://youtu.be/lPi7cQGNqcM  [74.125.170.184]                  ip-172-31-14-163
364   2020-10-30 06:09:28.094929  https://youtu.be/lPi7cQGNqcM  [74.125.166.200]                  ip-172-31-14-163
413   2020-10-27 12:10:36.407535  https://youtu.be/lPi7cQGNqcM  [173.194.7.24]                    ip-172-31-85-175
462   2020-10-27 18:09:24.951171  https://youtu.be/lPi7cQGNqcM  [173.194.184.72]                  ip-172-31-85-175
511   2020-10-28 00:09:34.653482  https://youtu.be/lPi7cQGNqcM  [173.194.184.72]                  ip-172-31-85-175
560   2020-10-28 06:08:57.952908  https://youtu.be/lPi7cQGNqcM  [173.194.7.24]                    ip-172-31-85-175
609   2020-10-29 12:09:06.977832  https://youtu.be/lPi7cQGNqcM  [173.194.184.104, 74.125.159.24]  ip-172-31-85-175
658   2020-10-29 18:09:17.413415  https://youtu.be/lPi7cQGNqcM  [173.194.7.24]                    ip-172-31-85-175
707   2020-10-30 00:08:47.517563  https://youtu.be/lPi7cQGNqcM  [173.194.184.72]                  ip-172-31-85-175
756   2020-10-30 06:09:09.289435  https://youtu.be/lPi7cQGNqcM  [173.194.184.72]                  ip-172-31-85-175
806   2020-10-27 12:11:22.850876  https://youtu.be/lPi7cQGNqcM  [74.125.173.56, 74.125.13.130]    ip-172-31-43-135
855   2020-10-27 18:10:26.163145  https://youtu.be/lPi7cQGNqcM  [74.125.173.56, 74.125.13.130]    ip-172-31-43-135
904   2020-10-28 00:09:44.641629  https://youtu.be/lPi7cQGNqcM  [173.194.182.231, 74.125.13.130]  ip-172-31-43-135
953   2020-10-28 06:09:53.784788  https://youtu.be/lPi7cQGNqcM  [74.125.173.56, 74.125.13.130]    ip-172-31-43-135
1002  2020-10-29 12:10:15.802815  https://youtu.be/lPi7cQGNqcM  [173.194.182.231, 74.125.13.130]  ip-172-31-43-135
1051  2020-10-29 18:09:59.584116  https://youtu.be/lPi7cQGNqcM  [74.125.173.56, 74.125.13.130]    ip-172-31-43-135
1100  2020-10-30 00:09:35.552034  https://youtu.be/lPi7cQGNqcM  [74.125.173.56, 74.125.13.130]    ip-172-31-43-135
1149  2020-10-30 06:09:42.928559  https://youtu.be/lPi7cQGNqcM  [74.125.173.56, 74.125.13.130]    ip-172-31-43-135
1198  2020-10-27 12:12:54.312806  https://youtu.be/lPi7cQGNqcM  [173.194.14.7]                    ip-172-31-13-30
1247  2020-10-27 18:13:05.601254  https://youtu.be/lPi7cQGNqcM  [173.194.14.7]                    ip-172-31-13-30
1296  2020-10-28 00:11:02.742238  https://youtu.be/lPi7cQGNqcM  [173.194.14.7]                    ip-172-31-13-30
1345  2020-10-28 06:10:07.223735  https://youtu.be/lPi7cQGNqcM  [173.194.154.103]                 ip-172-31-13-30
1394  2020-10-29 12:10:08.237509  https://youtu.be/lPi7cQGNqcM  [173.194.154.103]                 ip-172-31-13-30
1443  2020-10-29 18:09:57.273283  https://youtu.be/lPi7cQGNqcM  [173.194.154.103]                 ip-172-31-13-30
1492  2020-10-30 00:10:32.648367  https://youtu.be/lPi7cQGNqcM  [173.194.14.7]                    ip-172-31-13-30
1541  2020-10-30 06:10:28.014168  https://youtu.be/lPi7cQGNqcM  [173.194.154.103]                 ip-172-31-13-30
1589  2020-10-27 12:13:17.839985  https://youtu.be/lPi7cQGNqcM  [173.194.51.7]                    ip-172-31-4-22
1638  2020-10-27 18:11:49.676372  https://youtu.be/lPi7cQGNqcM  [173.194.51.7]                    ip-172-31-4-22
1684  2020-10-28 00:10:53.822276  https://youtu.be/lPi7cQGNqcM  [173.194.51.7]                    ip-172-31-4-22
1732  2020-10-28 06:10:29.094138  https://youtu.be/lPi7cQGNqcM  [173.194.51.7]                    ip-172-31-4-22
1780  2020-10-29 12:10:40.979316  https://youtu.be/lPi7cQGNqcM  [74.125.164.7]                    ip-172-31-4-22
1828  2020-10-29 18:10:54.982728  https://youtu.be/lPi7cQGNqcM  [173.194.51.7]                    ip-172-31-4-22
1876  2020-10-30 00:10:37.124287  https://youtu.be/lPi7cQGNqcM  [74.125.164.7]                    ip-172-31-4-22
1924  2020-10-30 06:10:17.657284  https://youtu.be/lPi7cQGNqcM  [173.194.51.7]                    ip-172-31-4-22


https://youtu.be/nwmwqBKViCE
                              ID                           Url                                                IP      VantagePoint
38    2020-10-27 12:19:22.063669  https://youtu.be/nwmwqBKViCE  [74.125.103.41, 173.194.166.41]                   ip-172-31-14-163
87    2020-10-27 18:17:27.219977  https://youtu.be/nwmwqBKViCE  [173.194.166.201]                                 ip-172-31-14-163
136   2020-10-28 00:16:52.191687  https://youtu.be/nwmwqBKViCE  [173.194.166.201]                                 ip-172-31-14-163
185   2020-10-28 06:16:27.769886  https://youtu.be/nwmwqBKViCE  [173.194.166.201]                                 ip-172-31-14-163
234   2020-10-29 12:16:31.166366  https://youtu.be/nwmwqBKViCE  [74.125.103.41]                                   ip-172-31-14-163
283   2020-10-29 18:15:57.090898  https://youtu.be/nwmwqBKViCE  [173.194.166.201]                                 ip-172-31-14-163
332   2020-10-30 00:15:57.181491  https://youtu.be/nwmwqBKViCE  [74.125.103.41]                                   ip-172-31-14-163
381   2020-10-30 06:15:42.207083  https://youtu.be/nwmwqBKViCE  [173.194.166.201]                                 ip-172-31-14-163
430   2020-10-27 12:18:10.016378  https://youtu.be/nwmwqBKViCE  [173.194.7.12]                                    ip-172-31-85-175
479   2020-10-27 18:16:17.368024  https://youtu.be/nwmwqBKViCE  [74.125.155.220, 172.217.129.73]                  ip-172-31-85-175
528   2020-10-28 00:16:17.263786  https://youtu.be/nwmwqBKViCE  [173.194.7.12]                                    ip-172-31-85-175
577   2020-10-28 06:15:37.806640  https://youtu.be/nwmwqBKViCE  [173.194.7.12]                                    ip-172-31-85-175
626   2020-10-29 12:15:47.502442  https://youtu.be/nwmwqBKViCE  [173.194.7.12]                                    ip-172-31-85-175
675   2020-10-29 18:15:46.798647  https://youtu.be/nwmwqBKViCE  [74.125.155.220]                                  ip-172-31-85-175
724   2020-10-30 00:15:14.937190  https://youtu.be/nwmwqBKViCE  [74.125.155.220]                                  ip-172-31-85-175
773   2020-10-30 06:15:48.419655  https://youtu.be/nwmwqBKViCE  [173.194.7.12]                                    ip-172-31-85-175
822   2020-10-27 12:18:34.644031  https://youtu.be/nwmwqBKViCE  [173.194.188.73]                                  ip-172-31-43-135
871   2020-10-27 18:16:54.353714  https://youtu.be/nwmwqBKViCE  [173.194.164.108, 173.194.188.73]                 ip-172-31-43-135
920   2020-10-28 00:16:03.425262  https://youtu.be/nwmwqBKViCE  [173.194.188.73]                                  ip-172-31-43-135
969   2020-10-28 06:16:13.862221  https://youtu.be/nwmwqBKViCE  [173.194.188.73]                                  ip-172-31-43-135
1018  2020-10-29 12:16:48.900324  https://youtu.be/nwmwqBKViCE  [173.194.164.108]                                 ip-172-31-43-135
1067  2020-10-29 18:16:50.966595  https://youtu.be/nwmwqBKViCE  [216.58.207.46, 172.217.16.174, 173.194.164.108]  ip-172-31-43-135
1116  2020-10-30 00:16:14.601218  https://youtu.be/nwmwqBKViCE  [173.194.164.108]                                 ip-172-31-43-135
1165  2020-10-30 06:16:08.498125  https://youtu.be/nwmwqBKViCE  [173.194.188.73]                                  ip-172-31-43-135
1214  2020-10-27 12:21:21.214170  https://youtu.be/nwmwqBKViCE  [173.194.14.41, 173.194.14.38, 173.194.59.9]      ip-172-31-13-30
1263  2020-10-27 18:20:33.841355  https://youtu.be/nwmwqBKViCE  [74.125.169.137, 74.125.169.134, 173.194.59.9]    ip-172-31-13-30
1312  2020-10-28 00:18:00.675537  https://youtu.be/nwmwqBKViCE  [173.194.14.41, 173.194.14.38]                    ip-172-31-13-30
1361  2020-10-28 06:16:58.093230  https://youtu.be/nwmwqBKViCE  [74.125.169.137, 74.125.169.134]                  ip-172-31-13-30
1410  2020-10-29 12:16:34.448815  https://youtu.be/nwmwqBKViCE  [74.125.169.137, 74.125.169.134]                  ip-172-31-13-30
1459  2020-10-29 18:16:28.820616  https://youtu.be/nwmwqBKViCE  [173.194.14.41, 173.194.14.38]                    ip-172-31-13-30
1508  2020-10-30 00:17:19.237393  https://youtu.be/nwmwqBKViCE  [74.125.169.137, 74.125.169.134]                  ip-172-31-13-30
1557  2020-10-30 06:17:05.837025  https://youtu.be/nwmwqBKViCE  [74.125.169.137, 74.125.169.134]                  ip-172-31-13-30
1605  2020-10-27 12:21:02.516125  https://youtu.be/nwmwqBKViCE  [74.125.96.233]                                   ip-172-31-4-22
1652  2020-10-27 18:18:45.467043  https://youtu.be/nwmwqBKViCE  [74.125.171.236]                                  ip-172-31-4-22
1700  2020-10-28 00:17:43.964313  https://youtu.be/nwmwqBKViCE  [74.125.96.233]                                   ip-172-31-4-22
1748  2020-10-28 06:17:19.280867  https://youtu.be/nwmwqBKViCE  [74.125.171.236]                                  ip-172-31-4-22
1796  2020-10-29 12:16:50.479086  https://youtu.be/nwmwqBKViCE  [74.125.171.236]                                  ip-172-31-4-22
1844  2020-10-29 18:17:24.893970  https://youtu.be/nwmwqBKViCE  [74.125.96.233, 173.194.59.9]                     ip-172-31-4-22
1892  2020-10-30 00:17:01.241477  https://youtu.be/nwmwqBKViCE  [74.125.96.233]                                   ip-172-31-4-22
1940  2020-10-30 06:16:33.960999  https://youtu.be/nwmwqBKViCE  [74.125.171.236]                                  ip-172-31-4-22


https://youtu.be/ozGr4IsTUng
                             ID                           Url                                IP      VantagePoint
27   2020-10-27 12:13:45.189055  https://youtu.be/ozGr4IsTUng  [74.125.170.234, 74.125.170.232]  ip-172-31-14-163
76   2020-10-27 18:11:58.619565  https://youtu.be/ozGr4IsTUng  [173.194.166.233]                 ip-172-31-14-163
125  2020-10-28 00:12:24.277249  https://youtu.be/ozGr4IsTUng  [74.125.170.234]                  ip-172-31-14-163
174  2020-10-28 06:11:40.726572  https://youtu.be/ozGr4IsTUng  [173.194.166.233]                 ip-172-31-14-163
223  2020-10-29 12:12:06.824602  https://youtu.be/ozGr4IsTUng  [74.125.170.234]                  ip-172-31-14-163
